"from","to","edge_type"
"HNRNPA2B1","NXF1","sig_sig"
"RHO","CDC42BPB","receptor_sig"
"WDR3","TRA2B","sig_sig"
"UBE2E2","PEX12","sig_sig"
"DDB1","E2F1","sig_tf"
"PIK3CB","LRRFIP1","receptor_sig"
"NUP210","NPM1","sig_sig"
"CTTN","ANKZF1","sig_tf"
"MRPL38","MRPL50","sig_sig"
"HSD17B1","KAT2B","sig_sig"
"TAF10","HIST1H2AD","sig_sig"
"PRKAA1","FOXO1","sig_tf"
"EIF4A1","EIF3E","sig_sig"
"TPM1","ARPC2","sig_sig"
"RELA","CUX1","sig_tf"
"GANC","ACO1","sig_sig"
"RPA3","HIST1H2BI","sig_sig"
"TRPV6","SERPINA5","sig_sig"
"WASF1","AKT1","sig_sig"
"PTK6","EFHC2","sig_sig"
"RPL9P8","DDX27","sig_sig"
"LEPR","PRKAA2","receptor_sig"
"UTP18","XPO1","sig_sig"
"IFIT1","AHR","sig_tf"
"PPM1H","VAMP3","sig_sig"
"SGTA","USP5","sig_sig"
"BRCA2","FOXC1","sig_tf"
"EIF3B","MTOR","sig_sig"
"SLC39A9","MT2A","sig_sig"
"EIF3I","ACTA2","sig_sig"
"PDE8B","G6PC","sig_sig"
"SNED1","MIA3","sig_sig"
"AKR7L","OTX1","sig_tf"
"PSMA5","PSMC6","sig_sig"
"PLG","PRDX4","sig_sig"
"SEC24C","CHMP1A","sig_sig"
"CALD1","FKBP4","sig_sig"
"LSM7","SRSF5","sig_sig"
"MFAP1","TXNL4A","sig_sig"
"INPP5D","PRKCA","sig_sig"
"SLC30A9","AMBP","sig_sig"
"ZC2HC1C","PNMA1","sig_sig"
"NMI","VPS26A","sig_sig"
"PIP4K2C","PLCB3","sig_sig"
"NR4A1","NR3C1","sig_tf"
"CEP192","TUBGCP2","sig_sig"
"FGR","MAPK14","sig_sig"
"CATSPERB","CPNE6","sig_sig"
"TLDC1","TMEM185A","sig_sig"
"MNAT1","TTF1","sig_tf"
"CAPN10","FLOT1","sig_sig"
"CDK2","MS4A3","sig_sig"
"ELL3","INTS1","sig_sig"
"HCN1","HCN3","sig_sig"
"NCBP1","ALYREF","sig_sig"
"LRRK1","BAG3","sig_sig"
"EID1","EIF4EBP1","sig_sig"
"HIST1H3D","GTF3C2","sig_sig"
"TRPC6","DBN1","sig_sig"
"EPHB1","SRC","receptor_sig"
"RAD18","PCNA","sig_sig"
"RPS24","LTV1","sig_sig"
"NUMBL","LIMA1","sig_sig"
"ACSL3","GNB1L","sig_sig"
"RB1","ORC4","sig_sig"
"ATP2B2","TLN1","sig_sig"
"RBMX","HNRNPC","sig_sig"
"HIST1H3J","ZNF217","sig_tf"
"PROKR1","HCRTR2","receptor_sig"
"NUP160","AAAS","sig_sig"
"DDX21","TWISTNB","sig_sig"
"PSPC1","NONO","sig_sig"
"CDK4","CUL1","sig_sig"
"ACTB","RRM1","sig_sig"
"NDUFS2","NDUFA13","sig_sig"
"CTBP1","WDR83","sig_sig"
"KCNE1","TPM3","sig_sig"
"LARP4","POP1","sig_sig"
"MGEA5","MRPL50","sig_sig"
"PLAA","KPNA4","sig_sig"
"MYH14","HIC2","sig_tf"
"SLC25A3","CANX","sig_sig"
"FXYD7","CAMK2B","sig_sig"
"CDK12","CCNK","sig_sig"
"HMGCS2","GAPDHS","sig_sig"
"LZTS2","LASP1","sig_sig"
"FKBP8","PIGS","sig_sig"
"ARF6","TBC1D24","sig_sig"
"ABR","PHB","sig_sig"
"HECTD2","CUL1","sig_sig"
"ATXN1L","CHD6","sig_sig"
"EWSR1","SAFB","sig_tf"
"GRB2","MAP2K5","sig_sig"
"PPP2CB","PKN3","sig_sig"
"ELOB","RAD50","sig_sig"
"KIF24","NPHP4","sig_sig"
"COPZ1","BAG3","sig_sig"
"SLC22A1","MAOA","sig_sig"
"KCTD9","PDZD4","sig_sig"
"RBM3","MRPS9","sig_sig"
"PFKP","POLR1D","sig_sig"
"SDHA","LDHA","sig_sig"
"GH1","HSPB1","sig_sig"
"CCP110","CEP290","sig_sig"
"SGCG","RBP7","sig_sig"
"MCM6","TNIP3","sig_sig"
"ANAPC4","ANAPC2","sig_sig"
"PTBP2","C1QBP","sig_sig"
"PTPRK","TCTN2","receptor_sig"
"WHAMMP3","KRT24","sig_sig"
"AR","ESR2","receptor_sig"
"NLE1","TEX10","sig_sig"
"CHEK2","PANK1","sig_sig"
"HNRNPD","USP11","sig_sig"
"HSP90AA1","LTA4H","sig_sig"
"PRKDC","SYN1","sig_sig"
"FZD6","IRS4","receptor_sig"
"GNAI1","AP2M1","sig_sig"
"NAMPT","NIPSNAP2","sig_sig"
"CCT4","STAT3","sig_tf"
"IGF1","STAT1","sig_tf"
"KRT15","SMARCE1","sig_sig"
"DDX39B","DNAJC14","sig_sig"
"RPS14","FRA10AC1","sig_sig"
"ADRB2","VDAC1","receptor_sig"
"OR3A2","SCAF1","receptor_sig"
"KIF7","WDHD1","sig_sig"
"RAB1A","STX7","sig_sig"
"MCM3","SEC23A","sig_sig"
"APPBP2","SELENOI","sig_sig"
"WNT10B","FSTL1","sig_sig"
"DDAH2","EPB41L3","sig_sig"
"RBMY1A1","ZNF317","sig_tf"
"PHF8","MRPS27","sig_sig"
"SNCA","PIN1","sig_tf"
"ABCF1","AIFM1","sig_sig"
"HCFC1","POU5F1","sig_tf"
"RAB1B","BZW2","sig_sig"
"COPS6","ASB11","sig_sig"
"TOP2A","NOP2","sig_sig"
"SDCCAG8","FBF1","sig_sig"
"GNB1","OR8D4","sig_sig"
"CHST14","CSPG4","sig_sig"
"DVL3","ENKD1","sig_sig"
"CERS1","ACSBG2","sig_sig"
"TAF7","POLR2D","sig_sig"
"ITGB3","COL6A2","receptor_sig"
"NME3","AK1","sig_sig"
"RTCB","SRSF6","sig_sig"
"CBL","PI4KB","sig_sig"
"DGUOK","DPYSL4","sig_sig"
"DUSP26","ATG2B","sig_sig"
"SUMO1","WDR33","sig_sig"
"POLR2I","HOXA5","sig_tf"
"NDUFA4","NDUFA2","sig_sig"
"AIDA","AXIN1","sig_sig"
"FKBP1A","EIF4A2","sig_sig"
"FLNC","POP7","sig_sig"
"CTU1","EEF1A1","sig_sig"
"PNO1","NCBP3","sig_sig"
"NECAP1","SPTBN1","sig_sig"
"RPAP2","GTF2B","sig_tf"
"HSPA5","ATF6","sig_tf"
"AP3B1","MMS19","sig_sig"
"CHEK2","TRIM28","sig_sig"
"AGO2","ILF3","sig_sig"
"EIF2B5","NOP9","sig_sig"
"ITSN2","CTBP1","sig_sig"
"RGS9BP","PDE6H","sig_sig"
"MAPK13","EIF5B","sig_sig"
"XRN1","PHB","sig_sig"
"SLC25A51","SCN2B","sig_sig"
"SMURF1","PCBP1","sig_sig"
"ACTN1","MYH9","sig_sig"
"GPAA1","GPAT4","sig_sig"
"COPS6","CUL4B","sig_sig"
"OR1P1","GNAL","sig_sig"
"EEF1A2","EHHADH","sig_sig"
"EIF4G3","COMTD1","sig_sig"
"DNAJA1","THOP1","sig_sig"
"RC3H2","UBE2V2","sig_sig"
"AKT1","STAT3","sig_tf"
"PSAP","CASP14","sig_sig"
"SLC30A1","ARFGEF2","sig_sig"
"AURKA","NUF2","sig_sig"
"PRPSAP1","JUN","sig_tf"
"ADGRV1","MYO7A","receptor_sig"
"PCGF5","BCOR","sig_sig"
"RCC1","CLIC1","sig_sig"
"LCE1E","KRTAP12-4","sig_sig"
"RAN","VRK2","sig_sig"
"IL31RA","HSP90AA1","receptor_sig"
"ASPM","USP42","sig_sig"
"OLA1","SND1","sig_sig"
"ACSL3","DHRS4","sig_sig"
"COG6","KDELR2","sig_sig"
"CD99","TMF1","receptor_tf"
"CD9","SLC1A4","sig_sig"
"UBA1","OAT","sig_sig"
"IGKV1D-39","TRPC3","sig_sig"
"NSMCE2","LCK","sig_sig"
"NUDT11","DDX42","sig_sig"
"ARID4B","HIST1H2AL","sig_sig"
"PPP2R1A","PPP1R11","sig_sig"
"RAD17","SCML2","sig_sig"
"SGSM3","LHX4","sig_tf"
"PPM1D","PTGES3","sig_sig"
"ATAD2","IFI16","sig_sig"
"TMEM9","OXCT1","sig_sig"
"RPA1","AP2A2","sig_sig"
"UBQLN1","AGR3","sig_sig"
"ITGAL","AKAP9","receptor_sig"
"AKT2","SORBS2","sig_sig"
"RAB4B","TFB2M","sig_sig"
"TMED2","MSMO1","sig_sig"
"TARSL2","ME2","sig_sig"
"GOLGA6A","MYOZ1","sig_sig"
"SLC9A1","CHORDC1","sig_sig"
"H2BFS","SYNE2","sig_sig"
"IPO13","RBM8A","sig_sig"
"MT2A","PSMB7","sig_sig"
"APLNR","GPR18","receptor_sig"
"LRIF1","ZFP82","sig_tf"
"TRIM14","CCDC6","sig_sig"
"TMOD4","XPO1","sig_sig"
"ZNF235","ZNF790","sig_tf"
"FBXW5","LONRF1","sig_sig"
"FOXO1","CEBPB","sig_tf"
"H3F3A","HIST2H2BF","sig_sig"
"POLR3C","GTF3C4","sig_sig"
"ZNF707","HOXA5","sig_tf"
"SDCCAG3","RPGRIP1L","sig_sig"
"SOD1","ATXN2","sig_sig"
"ATP6V1B1","WDR89","sig_sig"
"HDAC4","TIAM1","sig_sig"
"ERBIN","GAS2L2","sig_sig"
"RBM22","TSSC4","sig_sig"
"TADA3","HIST1H3I","sig_sig"
"RBL2","SRPRA","sig_sig"
"RAB6A","SNX8","sig_sig"
"CDC27","HIST1H3B","sig_sig"
"PSMC1","ATP6V1D","sig_sig"
"HCRTR1","NPFFR1","receptor_sig"
"EOGT","CD2AP","sig_sig"
"CCT8","PSMB1","sig_sig"
"RPS13","SRPRA","sig_sig"
"EIF5A","MYO1F","sig_sig"
"SESN2","TP73","sig_tf"
"SLC12A4","SLC24A3","sig_sig"
"ARHGAP4","PCBP1","sig_sig"
"PHC2","BMI1","sig_sig"
"SPERT","ZNF764","sig_tf"
"CSF2","DUSP1","sig_sig"
"DHRS3","IGFBP2","sig_sig"
"AGO2","PHB2","sig_sig"
"MAPK9","MAPKAP1","sig_sig"
"SUZ12","TFAM","sig_sig"
"ERCC2","NCBP1","sig_sig"
"NOP9","RFC2","sig_sig"
"EGLN3","C1GALT1","sig_sig"
"TBCA","TERF2IP","sig_sig"
"DNMT3B","HIST1H3G","sig_sig"
"PTDSS2","SLC38A5","sig_sig"
"CAV3","HIST1H4H","sig_sig"
"MED29","MED30","sig_sig"
"ZFP36","DNAJB1","sig_sig"
"PARP1","MED23","sig_sig"
"NDOR1","AES","sig_sig"
"PSME3","HYPK","sig_sig"
"HSPB3","BBOX1","sig_sig"
"H1F0","HMGA2","sig_tf"
"ARFGEF1","NEDD4L","sig_sig"
"GPR17","GNG2","receptor_sig"
"TOPBP1","FANCG","sig_sig"
"FGG","CA8","sig_sig"
"CTDSP1","TWIST1","sig_tf"
"GCN1","MLF2","sig_sig"
"CDH11","CTNNB1","receptor_sig"
"STX5","SEC24D","sig_sig"
"PTEN","RBBP7","sig_sig"
"GRAP2","DBNL","sig_sig"
"DDX39B","DNAJA1","sig_sig"
"CENPH","HIST1H2BH","sig_sig"
"GDI2","SRC","sig_sig"
"CDC26","CDC16","sig_sig"
"FMR1","MCM5","sig_sig"
"SLC39A5","S100A7A","sig_sig"
"BMI1","RPLP1","sig_sig"
"NMNAT3","DNAJA2","sig_sig"
"CCND1","CREBBP","sig_sig"
"SSX2","ZMIZ2","sig_sig"
"CYP1A2","ACSL3","sig_sig"
"CLTA","AP2A2","sig_sig"
"SET","MEOX2","sig_tf"
"HIST3H2BB","ATP8B2","sig_sig"
"AHNAK","MDM2","sig_sig"
"CLPX","HSPA9","sig_sig"
"PCDHA4","ACTA2","receptor_sig"
"THNSL2","KARS","sig_sig"
"SEC31A","PPP1CA","sig_sig"
"GRM5","FYN","receptor_sig"
"FKBP5","FKBPL","sig_sig"
"EMC8","ALG3","sig_sig"
"KIF3C","TMED2","sig_sig"
"WDR33","GCK","sig_sig"
"SLC27A4","SLC9A1","sig_sig"
"NDST3","GLCE","sig_sig"
"FPR2","NPY4R","receptor_sig"
"SKP1","GLI1","sig_tf"
"EIF4B","FBXW11","sig_sig"
"RFC5","HSDL2","sig_sig"
"NXT1","NUP85","sig_sig"
"NABP2","TAF8","sig_sig"
"MNDA","REXO4","sig_tf"
"MDM2","UIMC1","sig_sig"
"HDAC2","HELLS","sig_sig"
"ECH1","PLK1","sig_sig"
"ATP6V1E1","ACTG2","sig_sig"
"PFKP","GALK2","sig_sig"
"DCXR","HSD17B11","sig_sig"
"STRAP","PDPK1","sig_sig"
"RBBP5","HIST1H2AD","sig_sig"
"EIF1AX","RPL34","sig_sig"
"MRPL37","UBC","sig_sig"
"RFX2","RFX1","sig_tf"
"PLP2","HNRNPF","sig_sig"
"CCNH","TAF4","sig_sig"
"ATP5C1","ARPC5","sig_sig"
"PSMA5","PSMA8","sig_sig"
"HIST1H2AH","AIFM1","sig_sig"
"EHMT1","CDYL2","sig_sig"
"CUL3","CASP8","sig_sig"
"RPS9","NDRG1","sig_sig"
"TMED9","TMED3","sig_sig"
"THOC1","DDX5","sig_sig"
"CCNB1","PTBP1","sig_sig"
"CHST10","SLC22A18","sig_sig"
"ALG14","XYLT2","sig_sig"
"GPN3","POLR2G","sig_sig"
"THOC5","LSM2","sig_sig"
"DRG1","HIST1H4I","sig_sig"
"RNF8","UBE2D1","sig_sig"
"GOSR1","PODXL","sig_sig"
"PWP2","PNO1","sig_sig"
"MRPL39","MRPL11","sig_sig"
"ERCC8","ERCC1","sig_sig"
"ZMYM4","UBC","sig_sig"
"LRP5","MYO1C","receptor_sig"
"YWHAQ","UBA52","sig_sig"
"TAF1","TAF7","sig_sig"
"PTP4A3","DPM1","sig_sig"
"FAM221A","NOTCH2NL","sig_sig"
"HNRNPH2","SRSF5","sig_sig"
"RUVBL1","BIRC3","sig_sig"
"MARS","DNAJB13","sig_sig"
"MAPK14","AKT1S1","sig_sig"
"ESRP1","POLR2L","sig_sig"
"NANOG","AKAP8L","sig_tf"
"NCF2","S100A8","sig_sig"
"NDUFB5","ECSIT","sig_sig"
"SORBS2","COPS4","sig_sig"
"MCM5","TUBB1","sig_sig"
"BBOX1","SDHD","sig_sig"
"TTBK1","GABARAPL2","sig_sig"
"ACTR1A","FSCN1","sig_sig"
"HSPA1A","BAD","sig_sig"
"HMCES","SACS","sig_sig"
"MAPK1","ETS2","sig_tf"
"NDUFV1","COA3","sig_sig"
"RRM1","CA2","sig_sig"
"PKLR","NME1","sig_sig"
"DDX5","DHX16","sig_sig"
"LMO7","AMPD2","sig_sig"
"ERBB2","IGLV1-40","receptor_sig"
"RAD23B","DHRS9","sig_sig"
"PIP5K1C","EPN1","sig_sig"
"TAF13","CNBP","sig_sig"
"CETP","NR1H2","sig_tf"
"SFXN1","UBA5","sig_sig"
"GAB2","PLCG1","sig_sig"
"COG3","SNAP29","sig_sig"
"NFKB1","RELB","sig_tf"
"DYNC1LI2","CDC5L","sig_tf"
"CBWD2","AGO2","sig_sig"
"RPL10","RPL18","sig_sig"
"RYR1","CAMK2G","receptor_sig"
"PPP1CA","VARS","sig_sig"
"SGK1","CREB1","sig_tf"
"RPL35","RPL41","sig_sig"
"GNGT1","OR6C6","sig_sig"
"CACNB1","NEDD4L","sig_sig"
"DYRK1B","CCND1","sig_sig"
"MED26","NCOA3","sig_tf"
"NTRK1","SNX9","receptor_sig"
"HIST1H2AE","FANCD2","sig_sig"
"PRMT1","ATP6V1E2","sig_sig"
"FOXA1","SATB2","sig_tf"
"DDB1","BTRC","sig_sig"
"TAF4B","NUP98","sig_sig"
"ELAVL1","SMIM12","sig_sig"
"QRSL1","GOT1L1","sig_sig"
"NFKB1","MYOG","sig_tf"
"PWP2","MYH11","sig_sig"
"GCLC","CAV1","sig_sig"
"MST1","FOXO1","sig_tf"
"HYOU1","UFM1","sig_sig"
"STUB1","STON2","sig_sig"
"P2RX5","CPLX1","sig_sig"
"SYMPK","TAF1","sig_sig"
"MOV10","FUNDC2","sig_sig"
"MLST8","FBP1","sig_sig"
"TJP1","ARVCF","sig_sig"
"SPCS2","STIP1","sig_sig"
"COG6","VPS53","sig_sig"
"ABL1","ARHGAP30","sig_sig"
"CENPI","CENPU","sig_sig"
"PLEKHG3","MYO1C","sig_sig"
"FLOT1","CAV1","sig_sig"
"CTDP1","NELFCD","sig_sig"
"GSK3B","BICD2","sig_sig"
"ZNF524","ZNF317","sig_tf"
"GSK3B","ANK2","sig_sig"
"HMGXB4","TCP11L1","sig_sig"
"SNW1","PDLIM7","sig_sig"
"SEC16A","BTBD3","sig_sig"
"PIP5K1A","STAG2","sig_sig"
"VCP","BUD23","sig_sig"
"YWHAE","SRR","sig_sig"
"NTPCR","PRKN","sig_sig"
"BRCA1","SH2B1","sig_sig"
"PRMT5","PRR5","sig_sig"
"COASY","HEPHL1","sig_sig"
"POLD1","COPS5","sig_sig"
"SRC","EZR","sig_sig"
"MUM1","SMC6","sig_sig"
"NOX1","ATP13A2","sig_sig"
"DCAF13","GALK2","sig_sig"
"NCOR2","MED23","sig_sig"
"CTPS2","RARS","sig_sig"
"TLE1","HDAC2","sig_sig"
"RPL8","C11orf49","sig_sig"
"PRC1","TRIM37","sig_sig"
"INPP5D","PTPN1","sig_sig"
"ESR1","IGHV2-5","receptor_sig"
"NLRC4","FADD","sig_sig"
"LAMTOR4","SLC38A9","sig_sig"
"PINK1","TGM2","sig_sig"
"FBXW4","CUL1","sig_sig"
"UFL1","FUS","sig_sig"
"DEDD2","HSF1","sig_tf"
"GCLM","NCKAP1","sig_sig"
"FBXO25","ACTG1","sig_sig"
"NUP93","SSR3","sig_sig"
"CCNB1IP1","MIIP","sig_sig"
"AHCY","TIMM50","sig_sig"
"GMPPB","TUBA1B","sig_sig"
"AP3S1","TSSC4","sig_sig"
"PPIL1","PRPF3","sig_sig"
"CTTN","GEMIN5","sig_sig"
"APEX1","PRKCD","sig_sig"
"HSPH1","ATP6V1A","sig_sig"
"CDC40","CRNKL1","sig_sig"
"HLTF","APC","sig_sig"
"SAXO1","FAM124A","sig_sig"
"PKN3","SACS","sig_sig"
"PABPN1","SRSF4","sig_sig"
"BUB1","SEH1L","sig_sig"
"ATG4B","MAP1B","sig_sig"
"TKT","IFI16","sig_sig"
"DHX9","RPL18","sig_sig"
"RTP4","OR8H2","sig_sig"
"SUPT6H","RUVBL2","sig_sig"
"CCT4","PIAS2","sig_sig"
"NEFL","NDEL1","sig_sig"
"WWP2","CLCN5","sig_sig"
"ABCC2","HMOX1","sig_sig"
"LMO7","YWHAZ","sig_sig"
"SNW1","TNRC6A","sig_sig"
"RBBP7","HIST1H4L","sig_sig"
"CDC20","CDC23","sig_sig"
"HSD17B12","RPN1","sig_sig"
"CNIH3","LMNA","sig_sig"
"NMUR1","CCR9","receptor_sig"
"COPG1","NOP58","sig_sig"
"ACOX1","NEMF","sig_sig"
"GNGT1","OR4A16","sig_sig"
"PPIB","PSMD1","sig_sig"
"RETN","SHBG","sig_sig"
"SCYL2","GNAI3","sig_sig"
"VDAC1","ASB17","sig_sig"
"HIST1H3A","CNOT4","sig_sig"
"RPN1","MCM3","sig_sig"
"DNMT3B","HIST1H2BM","sig_sig"
"IRAK1","NFKB1","sig_tf"
"CSNK2B","DNAJB4","sig_sig"
"NRG4","ABI1","sig_sig"
"HIST1H1E","PRPSAP1","sig_sig"
"BAG6","MINK1","sig_sig"
"HSPA4L","MYO5A","sig_sig"
"PHLDB2","SH3KBP1","sig_sig"
"LASP1","KLHL9","sig_sig"
"RPS3","IMP4","sig_sig"
"GNB4","IGKV4-1","sig_sig"
"BARD1","RAD51AP1","sig_sig"
"IRAK1","LRRFIP1","sig_sig"
"CDK9","ELL2","sig_sig"
"CERS2","NSDHL","sig_sig"
"ITGB4","CLIP1","receptor_sig"
"SLC52A2","AKAP12","sig_sig"
"ORC2","PYM1","sig_sig"
"BCR","RHOV","sig_sig"
"UBA1","HIP1R","sig_sig"
"GAA","ILF3","sig_sig"
"NME6","GMPS","sig_sig"
"VDAC3","HSD17B12","sig_sig"
"WASL","ACTG1","sig_sig"
"POLK","EP300","sig_sig"
"TRRAP","NFATC1","sig_tf"
"ZC3H18","PHF5A","sig_sig"
"ZNF420","ZNF175","sig_tf"
"PRKD3","BLNK","sig_sig"
"ARRB1","ARRDC1","sig_sig"
"SMARCC2","GABARAPL2","sig_sig"
"RPL30","HSD17B3","sig_sig"
"CUL4B","SNRPA","sig_sig"
"ADRB2","TJP1","receptor_sig"
"HCK","ENAH","sig_sig"
"STARD10","SORBS2","sig_sig"
"EFTUD2","SRSF5","sig_sig"
"TAF1","ZNF551","sig_tf"
"HSPB2","HADHB","sig_sig"
"STOML2","CCNA1","sig_sig"
"IPO9","AIFM1","sig_sig"
"NONO","MCM2","sig_sig"
"REEP1","OR2Z1","sig_sig"
"CTAG2","HIST1H4F","sig_sig"
"ARRB2","CAPZA1","sig_sig"
"EFS","CDK20","sig_sig"
"HSPA5","NEDD8","sig_sig"
"IQGAP1","CBLB","sig_sig"
"CYP3A43","GSTM5","sig_sig"
"AMFR","NPHP4","receptor_sig"
"SFXN3","ATP5I","sig_sig"
"ARF6","BIN1","sig_sig"
"SF3B3","SMARCB1","sig_sig"
"COBLL1","HSPA5","sig_sig"
"RPS27","RPS11","sig_sig"
"DKC1","RRP8","sig_sig"
"EXOC4","CNOT7","sig_sig"
"ZRSR2","TRPM3","sig_sig"
"NOS2","PIK3CG","sig_sig"
"FAM131B","ARRB2","sig_sig"
"ACOT13","TRIM25","sig_sig"
"GTPBP4","PMM1","sig_sig"
"TTR","LPA","sig_sig"
"TWF1","MYO1C","sig_sig"
"NOL6","UTP6","sig_sig"
"ACLY","SUMO3","sig_sig"
"EHBP1","AP2S1","sig_sig"
"TRMT112","HNF4A","sig_tf"
"HPRT1","GMPS","sig_sig"
"PTBP2","PTBP1","sig_sig"
"HIST1H3E","CCDC86","sig_sig"
"ACO2","BECN1","sig_sig"
"CUL2","LOXL1","sig_sig"
"NCR1","VIM","sig_sig"
"ATP2C2","SEC24C","sig_sig"
"MGAM","GCK","sig_sig"
"SEPT2","DHX36","sig_sig"
"SRP68","BRCA1","sig_sig"
"PDCL","GNG5","sig_sig"
"SHC1","DAGLA","sig_sig"
"NEDD1","CCT6A","sig_sig"
"NRBF2","KIF14","sig_sig"
"HSPA2","PRKCE","sig_sig"
"TBC1D10A","MAD2L1BP","sig_sig"
"TPR","RPL4","sig_sig"
"TRAPPC1","RAB3IL1","sig_sig"
"SIRT6","RPL6","sig_sig"
"HIST1H2BO","ZFPM1","sig_tf"
"CDK7","ZNF687","sig_tf"
"SNRPE","PCM1","sig_sig"
"IKBKG","STAT5B","sig_tf"
"FBXO11","NECAP2","sig_sig"
"SLC25A10","MDFI","sig_sig"
"MAP2K1","FLNA","sig_sig"
"CLASP1","SKA1","sig_sig"
"SEC23B","TNRC6A","sig_sig"
"UFL1","JAGN1","sig_sig"
"PCDHB7","CTNNA1","sig_sig"
"SLC45A1","PPP1CA","sig_sig"
"SLC29A2","SLC29A3","sig_sig"
"TRIP6","PTPN14","sig_sig"
"HERC2","CHMP4B","sig_sig"
"ALPL","ABCB11","sig_sig"
"CKAP2","CDCA2","sig_sig"
"GNG5","TAS1R2","sig_sig"
"PSMA1","DYDC1","sig_sig"
"PNKP","SNX2","sig_sig"
"PTPRB","SVIL","receptor_sig"
"IGF1R","FGFR3","receptor_sig"
"TMEM17","B9D2","sig_sig"
"PGM1","AGXT","sig_sig"
"TUBB3","TUBA4A","sig_sig"
"DDX21","PCBP1","sig_sig"
"UBQLN4","SRP72","sig_sig"
"SHCBP1","CENPH","sig_sig"
"HGD","CLDN7","sig_sig"
"HIPK1","PARK7","sig_sig"
"TUBB","SLC25A3","sig_sig"
"GLYCTK","BPGM","sig_sig"
"ESR1","RDH16","receptor_sig"
"SMARCA5","FOXM1","sig_tf"
"RTP4","OR1L4","sig_sig"
"PRMT6","HIST1H4C","sig_sig"
"IFT74","ABCD3","sig_sig"
"DSN1","SKA2","sig_sig"
"PTBP1","SRRM2","sig_sig"
"COX6B1","COX7B","sig_sig"
"EIF2S1","RSPRY1","sig_sig"
"CLCN7","RBM10","sig_sig"
"EIF5AL1","PPIB","sig_sig"
"YWHAE","SLC2A3","sig_sig"
"TAF9","OASL","sig_sig"
"CCT4","MAP1LC3A","sig_sig"
"SPTAN1","MAPK9","sig_sig"
"PLD2","PLCG1","receptor_sig"
"MCC","CRYZ","receptor_sig"
"GATAD2B","SOX2","sig_tf"
"LRWD1","PBX3","sig_tf"
"MPRIP","LRRK2","sig_sig"
"ESCO2","DDX5","sig_sig"
"APP","LNX1","sig_sig"
"EXD2","AP2B1","sig_sig"
"TNIK","RUVBL2","sig_sig"
"PRDX6","NOSIP","sig_sig"
"ACTR5","MICALL1","sig_sig"
"PRDX4","CES5A","sig_sig"
"SLC4A7","SLC34A3","sig_sig"
"NPY2R","GNG8","receptor_sig"
"TRIO","RHOV","sig_sig"
"AHSA1","AKT1","sig_sig"
"SCRIB","RAD50","sig_sig"
"GAB1","NF1","sig_sig"
"HNRNPK","YWHAZ","sig_sig"
"ARL1","PGAM5","sig_sig"
"RPL9P8","SLC25A5","sig_sig"
"ULK3","GLI3","sig_tf"
"PINK1","CASP3","sig_sig"
"TMBIM6","MS4A3","sig_sig"
"LNX1","SPERT","sig_sig"
"ACTL6A","PRKDC","sig_sig"
"PIK3R3","KLF15","sig_tf"
"NAA38","PDE9A","sig_sig"
"IL2RG","JAK1","receptor_sig"
"BAG5","MMS19","sig_sig"
"CLK2","PPHLN1","sig_sig"
"RPS27A","SEC61G","sig_sig"
"TJP1","SRC","sig_sig"
"IRAK1","CCT2","sig_sig"
"TRAIP","VPS52","sig_sig"
"RPP40","RPS5","sig_sig"
"LTV1","PCGF2","sig_tf"
"MICALL1","RAB8A","sig_sig"
"SLC4A7","YWHAB","sig_sig"
"RRP1","SLC25A4","sig_sig"
"SRC","CCDC180","sig_sig"
"LIPH","BRIP1","sig_sig"
"CD44","TP53","receptor_tf"
"BIN3","OASL","sig_sig"
"SRRM2","HIST1H3E","sig_sig"
"UBXN4","HMOX2","sig_sig"
"H2AFX","BRCA1","sig_sig"
"DHX35","GPX1","sig_sig"
"CNOT3","PLK4","sig_sig"
"BAG3","CAMK1D","sig_sig"
"GK2","RRP1B","sig_sig"
"ZNF593","MAP3K20","sig_sig"
"ERCC3","SMAD2","sig_sig"
"B3GAT1","SMS","sig_sig"
"EP300","DDIT3","sig_tf"
"GPR156","PER1","sig_sig"
"ABHD11","PRKAB2","sig_sig"
"EFTUD2","ESS2","sig_sig"
"FER","SSH3","sig_sig"
"LSM5","DDX42","sig_sig"
"POLR2D","SUPT16H","sig_sig"
"RPA3","NPM1","sig_sig"
"HIST1H2BO","HIST1H2AE","sig_sig"
"HFM1","FANCB","sig_sig"
"SRPK2","TBL2","sig_sig"
"SIPA1L3","EIF2S1","sig_sig"
"LUC7L3","SNRNP200","sig_sig"
"CMAS","FAM98A","sig_sig"
"DRG1","SQSTM1","sig_sig"
"TUBB2B","DRG2","sig_sig"
"DIAPH2","PPP2R5A","sig_sig"
"PFDN4","ASF1B","sig_sig"
"NTRK1","ANKRD28","receptor_sig"
"SLC4A7","SLC25A20","sig_sig"
"SRA1","EXOC4","sig_sig"
"FADS2","SRD5A3","sig_sig"
"MBP","TCF20","sig_tf"
"PABPC1L2A","ABT1","sig_sig"
"ALDOC","ALPPL2","sig_sig"
"GRWD1","SCAF8","sig_sig"
"MST1R","RELA","receptor_tf"
"CCR5","CST9L","receptor_sig"
"NTRK1","TRIM24","receptor_sig"
"TMX3","YIF1B","sig_sig"
"KLK3","KRT14","sig_sig"
"ACAT2","TERF1","sig_tf"
"HOXC4","POU2F1","sig_tf"
"BOP1","WDR70","sig_sig"
